wikipedia_id,freebase_id,title_x,release_date,box_office_revenue,runtime,languages,countries,genres,id,title_y,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix,Matched_Title,min_date_difference
6183212,/m/0fvlb6,Towed in a Hole,1932-12-31,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white', '/m/09q17': 'Slapstick'}",towed_in_a_hole,Towed In A Hole,68.0,,,,1932-12-31,,21.0,Comedy,English,George Marshall,,,,,Towed in a Hole,0.0
618929,/m/02x8fs,Ghostbusters II,1989-06-16,215394738.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06n90': 'Science Fiction', '/m/0fdjb': 'Supernatural', '/m/03btsm8': 'Action/Adventure', '/m/06nbt': 'Satire', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",ghostbusters_2,Ghostbusters II,61.0,55.0,,,1989-06-16,2005-08-02,108.0,"Comedy, Fantasy, Adventure",English,Ivan Reitman,"Dan Aykroyd,Harold Ramis",$110.4M,Columbia Pictures,"Dolby SR, Dolby Digital, Surround",Ghostbusters II,0.0
6194624,/m/0fw4px,Header,2006-08-12,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01585b': 'Slasher'}",header,Header,36.0,,,,2006-09-11,,89.0,"Comedy, Crime, Drama",English,Archibald Flancranstin,Michael E. Kennedy,,,,Header,30.0
6197489,/m/0fw8x1,The Importance of Being Earnest,2002-05-17,17290970.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{'/m/06cvj': 'Romantic comedy', '/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",importance_of_being_earnest,The Importance of Being Earnest,72.0,57.0,PG,['Mild Sensuality'],2002-05-22,2002-11-12,97.0,"Comedy, Drama",English,Oliver Parker,"Oliver Parker,Oscar Wilde",$8.4M,Miramax Films,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",The Importance of Being Earnest,5.0
619956,/m/02xcsf,Home Alone 4,2002-11-03,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/0bwgnb': 'Christmas movie', '/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy'}",home_alone_4,Home Alone 4,24.0,,TVPG,['V'],,2004-10-12,96.0,"Kids & family, Holiday, Comedy",English,Rod Daniel,"Debra Frank,Steve L. Hayes",,,,Home Alone 4,709.0
6201095,/m/0fwgv9,Dill Scallion,1999-03-11,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0l4h_': 'Mockumentary', '/m/01z4y': 'Comedy', '/m/0220p9g': 'Musical comedy'}",dill_scallion,Dill Scallion,,,,,1999-01-25,,94.0,Comedy,English,Jordan Brady,Jordan Brady,,,,Dill Scallion,45.0
6211335,/m/0fw_l2,"Love, Sex and Eating the Bones",2003-09-06,2500000.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",love-sex-eating-the-bones,"Love, Sex & Eating the Bones",46.0,57.0,,,2003-09-06,2017-03-10,104.0,"Romance, Comedy",English,Sudz Sutherland,,$116.9K,ThinkFilm,"Surround, Dolby Digital","Love, Sex and Eating the Bones",0.0
62118,/m/0gt1k,Ninotchka,1939-10-06,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",ninotchka,Ninotchka,89.0,97.0,,,1939-11-09,2005-09-06,110.0,Comedy,English,Ernst Lubitsch,,,"Loew's Inc., Metro-Goldwyn-Mayer Distributing Corp.",Mono,Ninotchka,34.0
6212570,/m/0fx23h,Citizen Toxie: The Toxic Avenger Part IV,2001-11-02,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0qdzd': 'B-movie', '/m/04pbhw': 'Superhero movie', '/m/03npn': 'Horror', '/m/01q03': 'Cult', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02kdv5l': 'Action'}",toxic_avenger_iv_citizen_toxie,Citizen Toxie: The Toxic Avenger IV,65.0,67.0,,,,2003-03-18,108.0,"Comedy, Horror",English,Lloyd Kaufman,"Trent Haaga,Patrick Cassidy,Gabriel Friedman,Lloyd Kaufman",,,Surround,Citizen Toxie: The Toxic Avenger Part IV,501.0
6222273,/m/0fxkc9,Grilled,2006-07-11,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0vgkd': 'Black comedy', '/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy', '/m/0hj3nyp': 'Workplace Comedy'}",grilled,Grilled,22.0,,R,"['Some Sexual References', 'Language', 'A Scene of Violence']",,2006-07-11,95.0,Comedy,English,Jason Ensler,William Tepper,,,,Grilled,0.0
6234983,/m/0fy59g,The Promotion,2008-03-09,408709.0,86.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0219x_': 'Indie', '/m/0hj3nyp': 'Workplace Comedy', '/m/01z4y': 'Comedy'}",10009624-promotion,The Promotion,28.0,54.0,R,"['Sexual References', 'Language', 'Some Drug Use']",2008-06-06,2008-02-05,86.0,Comedy,English,Steve Conrad,Steve Conrad,$406.3K,Third Rail,,The Promotion,33.0
6238379,/m/0fyb4l,Night Patrol,1984-11-16,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01q03': 'Cult', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",1015060-night_patrol,Night Patrol,53.0,,,,,2004-06-22,82.0,Comedy,English,Jackie Kong,,,,,Night Patrol,7158.0
6241436,/m/0fyg25,Picture Perfect,1997-08-01,44332015.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",1078216-picture_perfect,Picture Perfect,37.0,47.0,,,,2006-06-06,100.0,"Romance, Comedy, Drama",English,Glenn Gordon Caron,"Arleen Sorkin,Paul Slansky",$31.1M,,Surround,Picture Perfect,3231.0
6242699,/m/0fyj8w,Recreation,1914-08-13,,7.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/06ppq': 'Silent film', '/m/0219x_': 'Indie', '/m/01g6gs': 'Black-and-white', '/m/01z4y': 'Comedy'}",recreation,Recreation,8.0,,,,1914-08-13,,7.0,Comedy,,Charlie Chaplin,Charlie Chaplin,,Mutual Film,,Recreation,0.0
6243417,/m/0fyks0,The Green Butchers,2003-03-21,,95.0,"{""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark""}","{'/m/0vgkd': 'Black comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema'}",the_green_butchers,The Green Butchers,83.0,63.0,R,"['Disturbing Images', 'Language', 'Drug Use']",2003-03-08,2005-05-17,100.0,"Comedy, Drama",Danish,Anders Thomas Jensen,,$2.5K,,Surround,The Green Butchers,13.0
624433,/m/02xx4s,Fallen Angels,1996-09-06,,97.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{'/m/0lsxr': 'Crime Fiction', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/0gw5qqq': 'Chinese Movies'}",anche_gli_angeli_mangiano_fagioli_1973,Even Angels Eat Beans,38.0,,,,,2017-01-28,111.0,"Comedy, Crime, Drama",Italian,E.B. Clucher,"E.B. Clucher,Tulio Demicheli,J. Fortini,Ángel G. Gauna,Marie Claire Solleville",,,,Fallen Angels,7449.0
6256750,/m/0fz5s8,My Big Fat Independent Movie,2005-09-30,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",my_big_fat_independent_movie,My Big Fat Independent Movie,32.0,23.0,,,2005-03-04,2006-01-17,80.0,Comedy,English,Philip Zlotorynski,"Adam Schwartz,Chris Gore",$4.7K,,,My Big Fat Independent Movie,109.0
625714,/m/02y1v6,The Big Kahuna,2000-04-28,3728888.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/07s9rl0': 'Drama', '/m/0vgkd': 'Black comedy', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",the_big_kahuna,The Big Kahuna,71.0,74.0,R,['Language'],2000-04-28,2003-06-17,90.0,"Comedy, Drama",English,John Swanbeck,"Roger Rueff,Roger Rueff",$3.2M,Lionsgate Films,"Dolby Stereo, DTS, SDDS, Surround, Dolby Digital, Dolby SR",The Big Kahuna,0.0
6257968,/m/0fz8lt,Something to Talk About,1995-08-04,50865589.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",something_to_talk_about,Something to Talk About,52.0,39.0,,,1995-08-04,1999-12-14,106.0,"Comedy, Drama",English,Lasse Hallström,,$49.7M,,Surround,Something to Talk About,0.0
6258479,/m/0fz9lx,The Craic,1999-04-29,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{'/m/04228s': 'Road movie', '/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy'}",the_crab_2010,The Crab,,,,,,2016-06-28,103.0,Comedy,English,Rona Mark,Rona Mark,,,,The Craic,6270.0
6258597,/m/0fz9t5,Marci X,2003-08-22,1648818.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/06cvj': 'Romantic comedy', '/m/03p5xs': 'Comedy of manners', '/m/01z4y': 'Comedy'}",marci_x,Marci X,29.0,8.0,R,"['Sexual Content', 'Language']",2003-08-22,2004-01-20,84.0,Comedy,English,Richard Benjamin,Paul Rudnick,$1.6M,"United International Pictures, Paramount Pictures","Surround, Dolby Digital",Marci X,0.0
62592,/m/0gxfz,The Philadelphia Story,1940-12-23,3000000.0,112.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",philadelphia_story,The Philadelphia Story,93.0,100.0,,,1940-12-01,2000-05-16,112.0,"Romance, Comedy",English,George Cukor,"Philip Barry,Donald Ogden Stewart,Waldo Salt",,Metro-Goldwyn-Mayer,Mono,The Philadelphia Story,22.0
6270685,/m/0fzwrb,Tiptoes,2003-09-08,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",tiptoes,Tiptoes,23.0,20.0,,,,2016-05-23,91.0,"Comedy, Drama",English,Matthew Bright,Matthew Bright,,,,Tiptoes,4641.0
6290600,/m/0f_l_x,"Go West, Young Man",1936-11-18,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",go_west_young_man_1936,"Go West, Young Man",17.0,60.0,,,,2010-08-03,82.0,Comedy,English,Henry Hathaway,,,,,"Go West, Young Man",26921.0
6290667,/m/0f_m1m,Belle of the Nineties,1934-09-21,,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hfjk': 'Western', '/m/087lqx': 'Pre-Code', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white', '/m/0220p9g': 'Musical comedy'}",belle_of_the_nineties,Belle of the Nineties,57.0,86.0,,,1934-09-21,2013-02-04,73.0,Comedy,English,Leo McCarey,Mae West,,"Paramount Pictures, Image Entertainment Inc.",,Belle of the Nineties,0.0
6301488,/m/0g01n2,April's Shower,2006-01-13,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0hn10': 'LGBT', '/m/0gsy3b': 'Sex comedy', '/m/0219x_': 'Indie', '/m/0d63kt': 'Gay', '/m/0bc42t_': 'Gay Interest', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed', '/m/02l7c8': 'Romance Film'}",bridal-shower,Bridal Shower,,,,,2004-01-01,,100.0,"Romance, Comedy",English,,,,Seiko Films,,April's Shower,743.0
6307392,/m/0g0bzg,Thanks A Million,1935-10-25,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/05mrx8': 'Political satire', '/m/04t36': 'Musical', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",thanks-a-million,Thanks a Million,,100.0,,,,2013-04-16,87.0,"Musical, Comedy",English,Roy Del Ruth,,,,,Thanks A Million,28298.0
6312980,/m/0g0mcf,Brewster's Millions,1985-05-22,45833132.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy'}",1003075-brewsters_millions,Brewster's Millions,55.0,35.0,,,1985-05-22,2006-08-22,97.0,Comedy,English,Walter Hill,"Herschel Weingrod,Timothy Hyde Harris",,Universal Pictures,Surround,Brewster's Millions,0.0
6324060,/m/0g10xd,Vodka Lemon,2004-10-01,,88.0,"{""/m/064_8sq"": ""French Language"", ""/m/0b1g2"": ""Kurdish language"", ""/m/06b_j"": ""Russian Language"", ""/m/0xrg"": ""Armenian Language""}","{""/m/0f8l9c"": ""France"", ""/m/06mzp"": ""Switzerland"", ""/m/03rjj"": ""Italy"", ""/m/06bnz"": ""Russia"", ""/m/0jgx"": ""Armenia""}","{'/m/06cvj': 'Romantic comedy', '/m/03q4nz': 'World cinema', '/m/01t_vv': 'Comedy-drama', '/m/05mrx8': 'Political satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/0cshrf': 'Political cinema', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/03mqtr': 'Political drama'}",1152820-vodka_lemon,Vodka Lemon,73.0,93.0,,,2004-10-08,,90.0,"Comedy, Drama",Armenian,Hiner Saleem,Hiner Saleem,$57.8K,,,Vodka Lemon,7.0
633692,/m/02yx_d,Silver Streak,1976-12-08,51079064.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",silver_skies,Silver Skies,38.0,,,,,2017-04-05,95.0,"Comedy, Drama, Romance",English,Rosemary Rodriguez,Rosemary Rodriguez,,,,Silver Streak,14728.0
633883,/m/02yyfc,Two Weeks Notice,2002-12-18,199043242.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3nyp': 'Workplace Comedy', '/m/01z4y': 'Comedy'}",two_weeks_notice,Two Weeks Notice,59.0,42.0,,,2002-12-20,2003-04-29,101.0,"Romance, Comedy",English,Marc Lawrence,Marc Lawrence,$93.3M,Warner Bros. Pictures,Surround,Two Weeks Notice,2.0
6340115,/m/0g1vcm,Manny & Lo,1996-01-22,,88.0,{},"{""/m/09c7w0"": ""United States of America""}","{'/m/04228s': 'Road movie', '/m/01t_vv': 'Comedy-drama', '/m/0hj3mxx': 'Childhood Drama', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/02b5_l': 'Teen'}",manny_and_lo,Manny & Lo,61.0,59.0,,,1996-07-26,2021-03-19,90.0,Comedy,English,Lisa Krueger,Lisa Krueger,$435.0K,Sony Pictures Classics,Stereo,Manny & Lo,186.0
6341430,/m/0g1x18,Brooklyn Lobster,2005-09-09,138267.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/07s9rl0': 'Drama', '/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",the_lobster,The Lobster,65.0,87.0,R,"['Sexual Content', 'Dialogue', 'Some Violence']",2016-06-03,2016-07-19,118.0,"Romance, Comedy, Fantasy, Drama, Sci-fi",English,Yorgos Lanthimos,"Yorgos Lanthimos,Efthimis Filippou",$9.1M,A24,,Brooklyn Lobster,3920.0
6373750,/m/0g2_1d,Bye Bye Monkey,1978-02-24,,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}","{'/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/03q4nz': 'World cinema', '/m/01t_vv': 'Comedy-drama', '/m/06nbt': 'Satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",bye_bye_monkey,Bye Bye Monkey,43.0,60.0,,,,2008-08-19,114.0,Comedy,English,Marco Ferreri,"Gérard Brach,Marco Ferreri",,,,Bye Bye Monkey,11134.0
6390753,/m/0g3kdj,Jules Verne's Rocket to the Moon,1967-06-21,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/03btsm8': 'Action/Adventure', '/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/01z4y': 'Comedy'}",bilet_na_ksiezyc,One Way Ticket to the Moon,38.0,,,,2014-02-07,,120.0,"Comedy, Drama, Romance",Polish,Jacek Bromski,Jacek Bromski,,,,Jules Verne's Rocket to the Moon,17033.0
6392129,/m/0g3myp,Diggstown,1992-08-14,4836637.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/0hj3m_x': 'Crime Comedy', '/m/01cgz': 'Boxing', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",chuecatown,Boystown,60.0,,,,,2005-12-19,93.0,Comedy,Spanish (Spain),Juan Flahn,"Félix Sabroso,Dunia Ayaso,Juan Flahn",,,Dolby Digital,Diggstown,4875.0
639319,/m/02zj44,You Got Served,2004-01-30,48631561.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/04dn71w': 'Dance', '/m/026v1nw': 'Hip hop movies', '/m/01t_vv': 'Comedy-drama', '/m/01z02hx': 'Sports', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02wtdkf': 'Musical Drama', '/m/02b5_l': 'Teen'}",you-are-the-one,You Got Me,82.0,,,,,2019-04-10,110.0,"Comedy, Drama",Filipino,Cathy Garcia-Molina,Raz de la Torre,,,,You Got Served,5549.0
6394318,/m/0g3rwt,Simple Men,1992-09-15,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{'/m/06cvj': 'Romantic comedy', '/m/0lsxr': 'Crime Fiction', '/m/03k9fj': 'Adventure', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0219x_': 'Indie'}",simple_men,Simple Men,89.0,91.0,,,,2004-01-27,105.0,"Comedy, Drama, Romance",English,Hal Hartley,Hal Hartley,$141.6K,,,Simple Men,4151.0
640370,/m/022prxf,Super Size Me,2004-05-07,30000000.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n07': 'Culture & Society', '/m/0hj3mx7': 'Business', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/075fzd': 'Social issues', '/m/0jtdp': 'Documentary'}",fun_size,Fun Size,47.0,25.0,PG-13,"['Language', 'Crude and Suggestive Material', 'Partying']",2012-10-26,2013-02-19,86.0,"Holiday, Comedy",English,Josh Schwartz,Max Werner,$9.4M,Paramount Pictures,"Datasat, Dolby Digital",Super Size Me,3094.0
6406847,/m/0g45qt,Penn & Teller's Cruel Tricks for Dear Friends,1987-07-10,,59.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}",{'/m/01z4y': 'Comedy'},reglar_fellers,Reg'lar Fellers,,,,,,2006-05-23,66.0,Comedy,English,Arthur Dreifuss,,,,,Penn & Teller's Cruel Tricks for Dear Friends,6892.0
6415208,/m/0g4fl5,Zachariah,1971-01-24,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0219x_': 'Indie', '/m/04t36': 'Musical', '/m/03btsm8': 'Action/Adventure', '/m/0hfjk': 'Western', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02rjkzy': 'Acid western', '/m/0hj3n7m': 'Hybrid Western'}",zachariah,Zachariah,41.0,50.0,,,,2004-08-24,91.0,"Western, Comedy",English,George Englund,,,,,Zachariah,12266.0
6416597,/m/0g4jsh,The Milky Way,1936-02-07,1170000.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01z02hx': 'Sports', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white', '/m/09q17': 'Slapstick'}",the_milky_way_1936,The Milky Way,59.0,,,,1936-02-07,2004-06-22,89.0,Comedy,English,Leo McCarey,"Grover Jones,Frank Butler,Richard Connell",,,,The Milky Way,0.0
6420269,/m/0g4pqv,H.E. Double Hockey Sticks,1999-10-03,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}",{'/m/01z4y': 'Comedy'},the_hockey_champ,The Hockey Champ,,,,,,2021-03-25,7.0,"Comedy, Animation",English,Jack King,,,,,H.E. Double Hockey Sticks,7844.0
6435577,/m/0g58b5,Uncivil Warriors,1935-04-26,,20.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",the_genital_warriors_2015,The Genital Warriors,,,,,,2016-06-07,87.0,Comedy,German,Matthew Way,Matthew Way,,,,Uncivil Warriors,29628.0
643850,/m/02zzbh,Down Periscope,1996-03-01,37553752.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",down_periscope,Down Periscope,62.0,11.0,,,,2004-02-03,92.0,Comedy,English,David S. Ward,,$23.3M,,Surround,Down Periscope,2895.0
6439404,/m/0g5f2j,I Like It Like That,1994-09-12,,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hn10': 'LGBT', '/m/0219x_': 'Indie', '/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",hazlo_como_hombre,Do It Like an Hombre,67.0,56.0,R,['Sexual Content Throughout'],2017-09-01,2018-02-13,109.0,"Comedy, Lgbtq+",Spanish,Nicolás López,"Nicolás López,Guillermo Amoedo",$2.5M,"Lionsgate Films, Pantelion Films",,I Like It Like That,8390.0
6446995,/m/0g5qvj,The Whole Nine Yards,2000-02-18,106371651.0,101.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{'/m/0lsxr': 'Crime Fiction', '/m/0hj3m_x': 'Crime Comedy', '/m/03k9fj': 'Adventure', '/m/0gw5w78': 'Gangster Film', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02kdv5l': 'Action'}",whole_nine_yards,The Whole Nine Yards,64.0,43.0,R,"['Sexuality', 'Nudity', 'Violence']",2000-02-18,2004-07-27,101.0,Comedy,English,Jonathan Lynn,Mitchell Kapner,$57.3M,Warner Bros. Pictures,"Surround, Dolby Digital, DTS, SDDS",The Whole Nine Yards,0.0
644845,/m/02_1sj,EdTV,1999-03-26,35319689.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/06cvj': 'Romantic comedy', '/m/0l4h_': 'Mockumentary', '/m/0hj3nby': 'Media Satire', '/m/01z4y': 'Comedy', '/m/0hj3n0k': 'Domestic Comedy'}",edtv,EDtv,30.0,64.0,,,1999-03-26,2004-06-01,122.0,Comedy,English,Ron Howard,"Émile Gaudreault,Sylvie Bouchard,Lowell Ganz,Babaloo Mandel",$22.4M,Universal Pictures,"SDDS, Dolby Digital, DTS, Surround",EdTV,0.0
